5272720130911-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720140412 27.4 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.6 77 15.4 -99-99.9-9.9-9.9
5272720140413 24.0 14.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 55  9.2 -99-99.9-9.9-9.9
5272720140414 25.6  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.1 67  8.4 -99-99.9-9.9-9.9
5272720140415 28.3  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.0 60  9.6 -99-99.9-9.9-9.9
5272720140416 29.9 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 62 12.3 -99-99.9-9.9-9.9
5272720140417 29.4 17.1  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 65 16.1 -99-99.9-9.9-9.9
5272720140418 25.6 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 69 16.4 -99-99.9-9.9-9.9
5272720140419 28.2 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9920.9 75 18.2 -99-99.9-9.9-9.9
5272720140420 28.4 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.1 75 19.1 -99-99.9-9.9-9.9
5272720140421 27.9 20.8  2.219999-99.9-99.9-99.9-99.9-9.9 9924.0 83 20.4 -99-99.9-9.9-9.9
5272720140422 22.3 19.3  1.819999-99.9-99.9-99.9-99.9-9.9 9922.5 96 19.4 -99-99.9-9.9-9.9
5272720140423 27.2 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 82 18.6 -99-99.9-9.9-9.9
5272720140424 29.3 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9919.7 79 17.2 -99-99.9-9.9-9.9
5272720140425 25.8 15.8  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 67 14.2 -99-99.9-9.9-9.9
5272720140426 27.8 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 66 15.0 -99-99.9-9.9-9.9
5272720140427 30.5 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.7 66 16.4 -99-99.9-9.9-9.9
5272720140428 31.8 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9920.5 66 17.9 -99-99.9-9.9-9.9
5272720140429 24.3 18.0  1.519999-99.9-99.9-99.9-99.9-9.9 9921.4 96 18.6 -99-99.9-9.9-9.9
5272720140430 23.9 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 83 16.7 -99-99.9-9.9-9.9
5272720140501 25.4 13.5  1.519999-99.9-99.9-99.9-99.9-9.9 9918.8 85 16.5 -99-99.9-9.9-9.9
5272720140502 23.4 18.0  0.819999-99.9-99.9-99.9-99.9-9.9 9922.3 94 19.2 -99-99.9-9.9-9.9
5272720140503 27.3 20.1  0.219999-99.9-99.9-99.9-99.9-9.9 9925.1 89 21.1 -99-99.9-9.9-9.9
5272720140504 26.4 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9922.9 87 19.6 -99-99.9-9.9-9.9
5272720140505 29.0 17.8  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 76 18.3 -99-99.9-9.9-9.9
5272720140506 27.1 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.4 82 20.0 -99-99.9-9.9-9.9
5272720140507 25.5 17.8  1.019999-99.9-99.9-99.9-99.9-9.9 9923.7 91 20.2 -99-99.9-9.9-9.9
5272720140508 29.2 20.4  7.519999-99.9-99.9-99.9-99.9-9.9 9924.5 85 20.8 -99-99.9-9.9-9.9
5272720140509 26.3 19.8  5.819999-99.9-99.9-99.9-99.9-9.9 9925.7 97 21.5 -99-99.9-9.9-9.9
5272720140510 27.6 19.7  0.219999-99.9-99.9-99.9-99.9-9.9 9923.5 83 20.0 -99-99.9-9.9-9.9
5272720140511 22.8 16.4  0.819999-99.9-99.9-99.9-99.9-9.9 9918.7 96 16.5 -99-99.9-9.9-9.9
5272720140512 19.6 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9918.5 92 16.3 -99-99.9-9.9-9.9
5272720140513 20.5 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 90 16.7 -99-99.9-9.9-9.9
5272720140514 25.8 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9921.4 88 18.6 -99-99.9-9.9-9.9
5272720140515 28.0 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9920.6 80 18.0 -99-99.9-9.9-9.9
5272720140516 29.9 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9921.1 76 18.3 -99-99.9-9.9-9.9
5272720140517 28.3 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 82 18.7 -99-99.9-9.9-9.9
5272720140518 25.6 17.4  1.819999-99.9-99.9-99.9-99.9-9.9 9921.2 90 18.5 -99-99.9-9.9-9.9
5272720140519 27.4 18.4  1.519999-99.9-99.9-99.9-99.9-9.9 9923.3 88 19.9 -99-99.9-9.9-9.9
5272720140520 28.3 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9924.5 93 20.8 -99-99.9-9.9-9.9
5272720140521 26.9 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 9922.6 86 19.2 -99-99.9-9.9-9.9
5272720140522 19.1 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 74 10.5 -99-99.9-9.9-9.9
5272720140523 18.5 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 66  7.1 -99-99.9-9.9-9.9
5272720140524 16.0 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 79  9.1 -99-99.9-9.9-9.9
5272720140525 15.1 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.1 91 11.0 -99-99.9-9.9-9.9
5272720140526 22.7  7.2  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 79 10.5 -99-99.9-9.9-9.9
5272720140527 24.1  6.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 79 10.2 -99-99.9-9.9-9.9
5272720140528 25.5 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 9913.7 69 11.7 -99-99.9-9.9-9.9
5272720140529 25.1 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.1 82 15.0 -99-99.9-9.9-9.9
5272720140530 27.9 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9917.9 80 15.7 -99-99.9-9.9-9.9
5272720140531 23.4 14.3  0.009999-99.9-99.9-99.9-99.9-9.9 9916.8 78 14.8 -99-99.9-9.9-9.9
5272720140601 25.1 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.9 77 12.9 -99-99.9-9.9-9.9
5272720140602 23.6  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.5 72 12.4 -99-99.9-9.9-9.9
5272720140603 26.0  9.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 69 12.8 -99-99.9-9.9-9.9
5272720140604 27.4 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 79 16.6 -99-99.9-9.9-9.9
5272720140605 25.3 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9915.2 65 13.2 -99-99.9-9.9-9.9
5272720140606 19.3 13.8-99.999999-99.9-99.9-99.9-99.9-9.9 9915.2 85 13.2 -99-99.9-9.9-9.9
5272720140607 19.9 14.8-99.999999-99.9-99.9-99.9-99.9-9.9 9917.5 92 15.4 -99-99.9-9.9-9.9
5272720140608 23.7 14.1-99.999999-99.9-99.9-99.9-99.9-9.9 9914.6 70 12.6 -99-99.9-9.9-9.9
5272720140609 25.2  9.6-99.999999-99.9-99.9-99.9-99.9-9.9 9914.7 79 12.6 -99-99.9-9.9-9.9
5272720140610 23.4 12.4-99.999999-99.9-99.9-99.9-99.9-9.9 9916.5 83 14.4 -99-99.9-9.9-9.9
5272720140611 23.8 16.2-99.999999-99.9-99.9-99.9-99.9-9.9 9920.2 83 17.7 -99-99.9-9.9-9.9
5272720140612 32.7 17.4-99.999999-99.9-99.9-99.9-99.9-9.9 9920.1 69 17.5 -99-99.9-9.9-9.9
5272720140613 22.6 14.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.9 52  6.7 -99-99.9-9.9-9.9
5272720140614 20.3 11.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.0 54  5.3 -99-99.9-9.9-9.9
5272720140615 26.2 10.0-99.999999-99.9-99.9-99.9-99.9-9.9 9911.6 60  9.1 -99-99.9-9.9-9.9
5272720140616 23.1  9.1-99.999999-99.9-99.9-99.9-99.9-9.9 9914.8 75 12.8 -99-99.9-9.9-9.9
5272720140617 19.9 15.2-99.999999-99.9-99.9-99.9-99.9-9.9 9917.0 89 14.9 -99-99.9-9.9-9.9
5272720140618 16.2 13.8-99.999999-99.9-99.9-99.9-99.9-9.9 9915.8 92 13.8 -99-99.9-9.9-9.9
5272720140619 17.6 11.7-99.999999-99.9-99.9-99.9-99.9-9.9 9913.0 81 10.8 -99-99.9-9.9-9.9
5272720140620 18.0 11.9-99.999999-99.9-99.9-99.9-99.9-9.9 9914.5 90 12.5 -99-99.9-9.9-9.9
5272720140621 21.9 13.7-99.999999-99.9-99.9-99.9-99.9-9.9 9916.5 89 14.5 -99-99.9-9.9-9.9
5272720140622 28.4 12.8-99.999999-99.9-99.9-99.9-99.9-9.9 9917.3 76 15.1 -99-99.9-9.9-9.9
5272720140623 24.8 14.9-99.999999-99.9-99.9-99.9-99.9-9.9 9918.0 75 15.9 -99-99.9-9.9-9.9
5272720140624 23.7 17.5-99.999999-99.9-99.9-99.9-99.9-9.9 9917.7 77 15.6 -99-99.9-9.9-9.9
5272720140625 20.2 17.5-99.999999-99.9-99.9-99.9-99.9-9.9 9919.0 88 16.7 -99-99.9-9.9-9.9
5272720140626 18.1 11.7-99.999999-99.9-99.9-99.9-99.9-9.9 9915.5 99 13.4 -99-99.9-9.9-9.9
5272720140627 12.8  9.6-99.999999-99.9-99.9-99.9-99.9-9.9 9911.8 86  9.4 -99-99.9-9.9-9.9
5272720140628 21.1  8.8-99.999999-99.9-99.9-99.9-99.9-9.9 9910.3 68  7.3 -99-99.9-9.9-9.9
5272720140629 22.8  3.6-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.4 69  6.0 -99-99.9-9.9-9.9
5272720140630 24.1  3.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.1 66  5.6 -99-99.9-9.9-9.9
5272720140701 25.4  8.0-99.999999-99.9-99.9-99.9-99.9-9.9 9913.4 76 11.2 -99-99.9-9.9-9.9
5272720140702 27.7  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 73 11.8 -99-99.9-9.9-9.9
5272720140703 22.2 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 86 14.8 -99-99.9-9.9-9.9
5272720140704 21.9 13.8-99.999999-99.9-99.9-99.9-99.9-9.9 9918.2 93 15.9 -99-99.9-9.9-9.9
5272720140705 17.7 14.6-99.999999-99.9-99.9-99.9-99.9-9.9 9916.1 86 14.1 -99-99.9-9.9-9.9
5272720140706 20.1  8.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.4 53  4.0 -99-99.9-9.9-9.9
5272720140707 23.7  2.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.1 65  5.6 -99-99.9-9.9-9.9
5272720140708 24.0  8.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.9 63  6.7 -99-99.9-9.9-9.9
5272720140709 22.6  5.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.7 65  6.6 -99-99.9-9.9-9.9
5272720140710 23.8  6.1-99.999999-99.9-99.9-99.9-99.9-9.9 9910.2 66  7.2 -99-99.9-9.9-9.9
5272720140711 23.1  6.9-99.999999-99.9-99.9-99.9-99.9-9.9 9910.4 60  7.6 -99-99.9-9.9-9.9
5272720140712 25.5 12.1-99.999999-99.9-99.9-99.9-99.9-9.9 9915.4 68 13.3 -99-99.9-9.9-9.9
5272720140713 27.9 18.3-99.999999-99.9-99.9-99.9-99.9-9.9 9918.6 72 16.3 -99-99.9-9.9-9.9
5272720140714 31.2 14.3-99.999999-99.9-99.9-99.9-99.9-9.9 9919.0 73 16.7 -99-99.9-9.9-9.9
5272720140715 30.9 13.6-99.999999-99.9-99.9-99.9-99.9-9.9 9918.3 73 16.1 -99-99.9-9.9-9.9
5272720140716 26.7 15.7-99.999999-99.9-99.9-99.9-99.9-9.9 9914.5 63 12.4 -99-99.9-9.9-9.9
5272720140717-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 9912.8 62 10.6 -99-99.9-9.9-9.9
5272720140718 25.1 10.7-99.999999-99.9-99.9-99.9-99.9-9.9 9910.4 57  7.4 -99-99.9-9.9-9.9
5272720140719 25.6  5.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.8 46  5.2 -99-99.9-9.9-9.9
5272720140720 27.3 10.3-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.2 38  4.0 -99-99.9-9.9-9.9
5272720140721 29.7 11.9-99.999999-99.9-99.9-99.9-99.9-9.9 9914.0 66 11.8 -99-99.9-9.9-9.9
5272720140722 25.2 15.2-99.999999-99.9-99.9-99.9-99.9-9.9 9913.7 58 11.6 -99-99.9-9.9-9.9
5272720140723 20.2 12.7-99.999999-99.9-99.9-99.9-99.9-9.9 99 8.4 46  3.9 -99-99.9-9.9-9.9
5272720140724 18.6  6.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.8 53  1.4 -99-99.9-9.9-9.9
5272720140725 20.6 -0.8-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.7 49 -0.9 -99-99.9-9.9-9.9
5272720140726 23.0  1.9-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.4 55  0.7 -99-99.9-9.9-9.9
5272720140727 22.8  2.2-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.3 56  2.5 -99-99.9-9.9-9.9
5272720140728 24.8  3.0-99.999999-99.9-99.9-99.9-99.9-9.9 99 9.1 63  5.5 -99-99.9-9.9-9.9
5272720140729 26.9 10.2-99.999999-99.9-99.9-99.9-99.9-9.9 9914.5 73 12.4 -99-99.9-9.9-9.9
5272720140730 30.5 14.0-99.999999-99.9-99.9-99.9-99.9-9.9 9916.7 64 14.7 -99-99.9-9.9-9.9
5272720140731 33.5 13.8-99.999999-99.9-99.9-99.9-99.9-9.9 9917.1 63 15.0 -99-99.9-9.9-9.9
5272720140801 34.1 18.2-99.999999-99.9-99.9-99.9-99.9-9.9 9918.8 59 16.5 -99-99.9-9.9-9.9
5272720140802 36.0 14.0-99.999999-99.9-99.9-99.9-99.9-9.9 9917.0 54 14.9 -99-99.9-9.9-9.9
5272720140803 39.5 17.2-99.999999-99.9-99.9-99.9-99.9-9.9 9916.9 52 14.8 -99-99.9-9.9-9.9
5272720140804 26.1 17.4-99.999999-99.9-99.9-99.9-99.9-9.9 9911.0 42  7.6 -99-99.9-9.9-9.9
5272720140805 27.4 10.2-99.999999-99.9-99.9-99.9-99.9-9.9 9910.3 46  7.3 -99-99.9-9.9-9.9
5272720140806 31.9 14.8-99.999999-99.9-99.9-99.9-99.9-9.9 9914.2 53 12.2 -99-99.9-9.9-9.9
5272720140807 24.1 14.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.8 33  1.1 -99-99.9-9.9-9.9
5272720140808 23.0 12.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.8 38  1.2 -99-99.9-9.9-9.9
5272720140809 22.8 11.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.7 33  1.1 -99-99.9-9.9-9.9
5272720140810 29.5  7.4-99.999999-99.9-99.9-99.9-99.9-9.9 9910.9 57  8.2 -99-99.9-9.9-9.9
5272720140811 28.4 15.5-99.999999-99.9-99.9-99.9-99.9-9.9 9911.8 46  9.2 -99-99.9-9.9-9.9
5272720140812 22.8 14.2-99.999999-99.9-99.9-99.9-99.9-9.9 9911.5 59  9.0 -99-99.9-9.9-9.9
5272720140813 20.6 13.5-99.999999-99.9-99.9-99.9-99.9-9.9 99 7.9 47  3.4 -99-99.9-9.9-9.9
5272720140814 24.4  5.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.8 40  1.1 -99-99.9-9.9-9.9
5272720140815 28.8  5.1-99.999999-99.9-99.9-99.9-99.9-9.9 99 6.7 32  1.1 -99-99.9-9.9-9.9
5272720140816 32.3  8.9-99.999999-99.9-99.9-99.9-99.9-9.9 9911.2 50  8.4 -99-99.9-9.9-9.9
5272720140817 32.8 16.5-99.999999-99.9-99.9-99.9-99.9-9.9 9915.2 49 13.2 -99-99.9-9.9-9.9
5272720140818 34.4 14.8-99.999999-99.9-99.9-99.9-99.9-9.9 9915.8 55 13.8 -99-99.9-9.9-9.9
5272720140819 34.6 18.6-99.999999-99.9-99.9-99.9-99.9-9.9 9914.8 46 12.8 -99-99.9-9.9-9.9
5272720140820 36.5 18.7-99.999999-99.9-99.9-99.9-99.9-9.9 9913.6 40 11.4 -99-99.9-9.9-9.9
5272720140821 36.2 16.9-99.999999-99.9-99.9-99.9-99.9-9.9 9914.0 39 12.0 -99-99.9-9.9-9.9
5272720140822 36.2 15.2-99.999999-99.9-99.9-99.9-99.9-9.9 9915.2 51 13.2 -99-99.9-9.9-9.9
5272720140823 39.5 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 44 12.1 -99-99.9-9.9-9.9
5272720140824 28.2 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.1 47  9.7 -99-99.9-9.9-9.9
5272720140825 19.3 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 40  3.4 -99-99.9-9.9-9.9
5272720140826 23.0 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 42  3.6 -99-99.9-9.9-9.9
5272720140827 25.3  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 43  3.7 -99-99.9-9.9-9.9
5272720140828 27.3  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.0 48  5.4 -99-99.9-9.9-9.9
5272720140829 30.5  8.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 48  7.5 -99-99.9-9.9-9.9
5272720140830 32.6 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 52 12.1 -99-99.9-9.9-9.9
5272720140831 34.6 18.7  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 41 12.6 -99-99.9-9.9-9.9
5272720140901 36.9 18.2  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 51 15.0 -99-99.9-9.9-9.9
5272720140902 35.7 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9919.5 50 17.1 -99-99.9-9.9-9.9
5272720140903 35.7 22.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 50 17.6 -99-99.9-9.9-9.9
5272720140904 37.3 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9920.2 53 17.5 -99-99.9-9.9-9.9
5272720140905 36.2 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 58 17.8 -99-99.9-9.9-9.9
5272720140906 28.8 18.7  0.219999-99.9-99.9-99.9-99.9-9.9 9916.9 57 14.6 -99-99.9-9.9-9.9
5272720140907 30.6 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 53 12.7 -99-99.9-9.9-9.9
5272720140908 33.2 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 9919.0 61 16.6 -99-99.9-9.9-9.9
5272720140909 38.7 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9918.3 45 15.9 -99-99.9-9.9-9.9
5272720140910 30.4 14.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 33  1.4 -99-99.9-9.9-9.9
5272720140911 22.0 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 35  1.7 -99-99.9-9.9-9.9
5272720140912 28.7  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 46  6.9 -99-99.9-9.9-9.9
5272720140913 19.6 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 74 11.8 -99-99.9-9.9-9.9
5272720140914 24.8 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 64 12.3 -99-99.9-9.9-9.9
5272720140915 30.2 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 45  6.6 -99-99.9-9.9-9.9
5272720140916 31.5  9.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.5 39  7.7 -99-99.9-9.9-9.9
5272720140917 33.5 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.9 38  9.4 -99-99.9-9.9-9.9
5272720140918 31.6 17.0  0.009999-99.9-99.9-99.9-99.9-9.9 9914.4 51 12.3 -99-99.9-9.9-9.9
5272720140919 33.1 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 35  9.4 -99-99.9-9.9-9.9
5272720140920 31.7 19.3  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 38  9.2 -99-99.9-9.9-9.9
5272720140921 31.7 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 37  7.6 -99-99.9-9.9-9.9
5272720140922 34.1 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.8 33  7.9 -99-99.9-9.9-9.9
5272720140923 35.1 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 38 10.3 -99-99.9-9.9-9.9
5272720140924 27.4 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 50 11.1 -99-99.9-9.9-9.9
5272720140925 35.8 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.8 45 12.8 -99-99.9-9.9-9.9
5272720140926 24.8 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 57 10.2 -99-99.9-9.9-9.9
5272720140927 22.8 17.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 49  8.4 -99-99.9-9.9-9.9
5272720140928 25.8 15.9  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 66 14.3 -99-99.9-9.9-9.9
5272720140929 35.4 16.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.6 48 14.5 -99-99.9-9.9-9.9
5272720140930 35.0 19.4  0.009999-99.9-99.9-99.9-99.9-9.9 9920.4 59 17.7 -99-99.9-9.9-9.9
5272720141001 32.5 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.8 47 13.7 -99-99.9-9.9-9.9
5272720141002 31.3 19.7  0.819999-99.9-99.9-99.9-99.9-9.9 9918.1 58 15.9 -99-99.9-9.9-9.9
5272720141003 33.7 20.9 15.819999-99.9-99.9-99.9-99.9-9.9 9923.4 73 19.9 -99-99.9-9.9-9.9
5272720141004 38.6 20.1  0.009999-99.9-99.9-99.9-99.9-9.9 9921.6 55 18.6 -99-99.9-9.9-9.9
5272720141005 30.8 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 47 11.2 -99-99.9-9.9-9.9
5272720141006 27.4 19.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.3 44  9.9 -99-99.9-9.9-9.9
5272720141007 33.7 19.0  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 53 15.0 -99-99.9-9.9-9.9
5272720141008-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720141203-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5272720141204 38.9 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 30  8.6 -99-99.9-9.9-9.9
5272720141205 40.0 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 27  8.3 -99-99.9-9.9-9.9
5272720141206 42.8 23.0  0.009999-99.9-99.9-99.9-99.9-9.9 9912.4 24 10.1 -99-99.9-9.9-9.9
5272720141207 44.2 23.7 25.519999-99.9-99.9-99.9-99.9-9.9 9917.4 30 15.2 -99-99.9-9.9-9.9
5272720141208 33.4 21.8  1.819999-99.9-99.9-99.9-99.9-9.9 9926.6 87 22.1 -99-99.9-9.9-9.9
5272720141209 36.4 22.0  0.009999-99.9-99.9-99.9-99.9-9.9 9925.3 58 21.2 -99-99.9-9.9-9.9
5272720141210 34.7 20.0  7.519999-99.9-99.9-99.9-99.9-9.9 9924.5 80 20.7 -99-99.9-9.9-9.9
5272720141211 25.6 19.6  0.219999-99.9-99.9-99.9-99.9-9.9 9923.3 86 19.9 -99-99.9-9.9-9.9
5272720141212 33.0 20.9  0.519999-99.9-99.9-99.9-99.9-9.9 9924.9 78 21.0 -99-99.9-9.9-9.9
5272720141213 30.4 21.5 46.219999-99.9-99.9-99.9-99.9-9.9 9927.0 89 22.3 -99-99.9-9.9-9.9
5272720141214 24.8 21.0 10.519999-99.9-99.9-99.9-99.9-9.9 9926.6 99 22.1 -99-99.9-9.9-9.9
5272720141215 26.5 21.7  1.019999-99.9-99.9-99.9-99.9-9.9 9927.7 93 22.8 -99-99.9-9.9-9.9
5272720141216 27.5 22.4  2.819999-99.9-99.9-99.9-99.9-9.9 9925.1 84 21.1 -99-99.9-9.9-9.9
5272720141217 29.1 20.5  0.009999-99.9-99.9-99.9-99.9-9.9 9923.2 73 19.9 -99-99.9-9.9-9.9
5272720141218 31.3 20.6  0.009999-99.9-99.9-99.9-99.9-9.9 9924.0 67 20.4 -99-99.9-9.9-9.9
5272720141219 34.3 20.4  0.009999-99.9-99.9-99.9-99.9-9.9 9924.7 60 20.9 -99-99.9-9.9-9.9
5272720141220 37.4 23.8  2.819999-99.9-99.9-99.9-99.9-9.9 9926.0 55 21.7 -99-99.9-9.9-9.9
5272720141221 31.2 19.8  0.819999-99.9-99.9-99.9-99.9-9.9 9919.0 64 16.5 -99-99.9-9.9-9.9
5272720141222 25.1 16.5-99.999999-99.9-99.9-99.9-99.9-9.9 9916.5 67 14.5 -99-99.9-9.9-9.9
5272720141223 30.7 18.5-99.999999-99.9-99.9-99.9-99.9-9.9 9913.1 44 10.8 -99-99.9-9.9-9.9
5272720141224 33.3 19.8-99.999999-99.9-99.9-99.9-99.9-9.9 9915.3 43 13.3 -99-99.9-9.9-9.9
5272720141225 37.1 22.7-99.999999-99.9-99.9-99.9-99.9-9.9 9919.3 43 16.9 -99-99.9-9.9-9.9
5272720141226 37.6 23.7-99.999999-99.9-99.9-99.9-99.9-9.9 9923.2 50 19.9 -99-99.9-9.9-9.9
5272720141227 38.7 26.3-99.999999-99.9-99.9-99.9-99.9-9.9 9924.8 52 20.9 -99-99.9-9.9-9.9
5272720141228 32.2 24.2-99.999999-99.9-99.9-99.9-99.9-9.9 9928.0 70 22.9 -99-99.9-9.9-9.9
5272720141229 35.8 22.7  0.009999-99.9-99.9-99.9-99.9-9.9 9926.5 62 22.0 -99-99.9-9.9-9.9
5272720141230 36.2 23.3  3.219999-99.9-99.9-99.9-99.9-9.9 9926.7 67 22.2 -99-99.9-9.9-9.9
5272720141231 38.8 21.2  0.219999-99.9-99.9-99.9-99.9-9.9 9924.8 55 20.9 -99-99.9-9.9-9.9
5272720150101 40.3 21.3  1.519999-99.9-99.9-99.9-99.9-9.9 9923.1 55 19.4 -99-99.9-9.9-9.9
5272720150102 28.5 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 9912.8 42 10.5 -99-99.9-9.9-9.9
5272720150103 32.8 20.3  0.009999-99.9-99.9-99.9-99.9-9.9 9917.2 53 15.0 -99-99.9-9.9-9.9
5272720150104 35.9 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9920.1 56 17.5 -99-99.9-9.9-9.9
